,label,level,tag,text,url
290,None,14,div,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
291,None,13,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
292,None,14,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
293,None,14,h2,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
294,None,14,p,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
295,None,15,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
296,None,11,hr,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
297,None,11,article,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
298,None,12,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
299,None,13,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
300,None,14,div,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
301,None,13,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
302,None,14,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
303,None,14,h2,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
304,None,14,p,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
305,None,15,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
306,None,11,hr,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
307,None,11,article,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
308,None,12,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
309,None,13,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
310,None,14,div,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
311,None,13,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
312,None,14,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
313,None,15,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
314,None,14,h2,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
315,None,14,p,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
316,None,15,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
317,None,11,hr,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
318,None,11,article,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
319,None,12,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
320,None,13,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
321,None,14,div,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
322,None,13,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
323,None,14,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
324,None,15,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
325,None,14,h2,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
326,None,14,p,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
327,None,15,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
328,None,11,hr,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
329,None,6,aside,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
330,None,7,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
331,None,8,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
332,None,9,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
333,None,10,span,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
334,None,10,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
335,None,11,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
336,None,10,span,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
337,None,8,span,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
338,None,7,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
339,None,8,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
340,None,9,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
341,None,10,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
342,None,9,h3,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
343,None,8,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
344,None,9,article,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
345,None,10,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
346,None,11,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
347,None,12,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
348,None,13,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
349,None,12,h4,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
350,None,12,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
351,None,13,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
352,None,12,p,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
353,None,13,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
354,None,9,hr,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
355,None,9,article,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
356,None,10,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
357,None,11,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
358,None,12,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
359,None,13,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
360,None,12,h4,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
361,None,12,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
362,None,13,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
363,None,12,p,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
364,None,13,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
365,None,9,hr,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
366,None,9,article,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
367,None,10,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
368,None,11,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
369,None,12,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
370,None,13,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
371,None,12,h4,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
372,None,12,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
373,None,13,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
374,None,12,p,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
375,None,13,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
376,None,9,hr,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
377,None,9,article,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
378,None,10,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
379,None,11,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
380,None,12,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
381,None,13,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
382,None,12,h4,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
383,None,12,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
384,None,13,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
385,None,12,p,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
386,None,13,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
387,None,9,hr,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
388,None,9,article,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
389,None,10,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
390,None,11,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
391,None,12,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
392,None,13,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
393,None,12,h4,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
394,None,12,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
395,None,13,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
396,None,12,p,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
397,None,13,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
398,None,9,hr,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
399,None,7,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
400,None,8,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
401,None,9,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
402,None,10,span,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
403,None,10,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
404,None,11,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
405,None,10,span,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
406,None,8,span,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
407,None,7,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
408,None,8,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
409,None,9,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
410,None,10,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
411,None,9,h3,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
412,None,8,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
413,None,9,article,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
414,None,10,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
415,None,11,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
416,None,12,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
417,None,13,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
418,None,12,h4,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
419,None,12,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
420,None,13,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
421,None,12,p,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
422,None,13,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
423,None,9,hr,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
424,None,9,article,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
425,None,10,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
426,None,11,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
427,None,12,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
428,None,13,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
429,None,12,h4,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
430,None,12,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
431,None,13,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
432,None,12,p,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
433,None,13,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
434,None,9,hr,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
435,None,9,article,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
436,None,10,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
437,None,11,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
438,None,12,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
439,None,13,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
440,None,12,h4,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
441,None,12,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
442,None,13,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
443,None,12,p,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
444,None,13,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
445,None,9,hr,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
446,None,9,article,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
447,None,10,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
448,None,11,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
449,None,12,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
450,None,13,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
451,None,12,h4,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
452,None,12,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
453,None,13,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
454,None,12,p,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
455,None,13,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
456,None,9,hr,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
457,None,9,article,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
458,None,10,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
459,None,11,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
460,None,12,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
461,None,13,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
462,None,12,h4,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
463,None,12,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
464,None,13,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
465,None,12,p,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
466,None,13,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
467,None,9,hr,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
468,None,7,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
469,None,8,div,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
470,None,7,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
471,None,8,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
472,None,9,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
473,None,10,span,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
474,None,10,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
475,None,11,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
476,None,10,span,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
477,None,8,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
478,None,9,span,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
479,None,6,span,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
480,None,3,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
481,None,4,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
482,None,5,span,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
483,None,5,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
484,None,6,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
485,None,5,span,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
486,None,3,footer,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
487,None,4,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
488,None,5,nav,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
489,None,6,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
490,None,7,ul,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
491,None,8,li,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
492,None,9,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
493,None,8,li,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
494,None,9,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
495,None,8,li,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
496,None,9,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
497,None,8,li,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
498,None,9,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
499,None,8,li,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
500,None,9,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
501,None,8,li,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
502,None,9,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
503,None,8,li,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
504,None,9,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
505,None,8,li,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
506,None,9,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
507,None,8,li,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
508,None,9,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
509,None,4,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
510,None,5,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
511,None,6,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
512,None,7,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
513,None,8,h2,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
514,None,9,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
515,None,10,img,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
516,None,7,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
517,None,8,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
518,None,9,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
519,None,10,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
520,None,9,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
521,None,10,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
522,None,9,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
523,None,10,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
524,None,9,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
525,None,10,i,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
526,None,7,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
527,None,8,p,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
528,None,9,span,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
529,None,9,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
530,None,9,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
531,None,3,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
532,None,4,form,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
533,None,5,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
534,None,6,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
535,None,7,label,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
536,None,7,input,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
537,None,6,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
538,None,7,label,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
539,None,7,textarea,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
540,None,6,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
541,None,7,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
542,None,8,input,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
543,None,8,label,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
544,None,9,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
545,None,9,a,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
546,None,6,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
547,None,7,div,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
548,None,7,button,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
549,None,5,input,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
550,None,5,input,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
551,None,5,input,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
552,None,5,input,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
553,None,5,input,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
554,None,3,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
555,None,4,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
556,None,5,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
557,None,6,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
558,None,7,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
559,None,8,button,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
560,None,9,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
561,None,8,h4,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
562,None,7,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
563,None,3,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
564,None,4,center,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
565,None,5,span,,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
566,None,4,span,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
567,None,3,div,NOT LEAF,https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
